user_id,assessment_pid,parent_id,teacher_id,birth_month,birth_year
Ml6fdSgVJ3gGOS1HYOB4RJBBebC2,NA,NA,NA,12,10000
dCiNZJQWDTb7qRcvBx668FoMnd62,NA,NA,NA,12,10000
ctD6bseBiDYaxUX85gqU7hybSLB3,NA,NA,NA,12,10000
qHtEgFqpeIbGLQ2vibgXSOR0FgN2,NA,NA,NA,12,10000
DszOWlTFucSi4McQKGyzSNmrTCi1,NA,NA,NA,12,10000
OcTO2j3neAa507vvez8zIrgMdGj2,NA,NA,NA,12,10000
pX8FJQmVyZYrWjJ8QapEdJSi1kR2,NA,NA,NA,12,10000
IUJr21W1HrN2Q1vSe9c7UZTYMiT2,NA,NA,NA,12,10000
sra4DpLaDwTP3U6fpjkaawG6JFz2,NA,NA,NA,12,10000
lP9Z4FgvxhTbUxZ8D1DQvRRRunB2,NA,NA,NA,12,10000
LgsKGBP3ARdmuD9fdlkh9UDteo63,NA,NA,NA,12,10000
elw7zx7sWqTU4oSu8CxMrslIOab2,NA,NA,NA,12,10000
fmnz7G0lx3c9BqEECkh8c8VFVN02,NA,NA,NA,12,10000
ujP5EwElmvWHzrgCoBg5UEnWoq32,NA,NA,NA,12,10000
TKXQmGEp0WWN5MobLX7trJFKBwf1,NA,NA,NA,12,10000
3s8OENDllKRCq90KyZi0woaZlpF2,NA,NA,NA,12,10000
A6iK3h7XFhSYQ8dThbnGF7BXyE63,NA,NA,NA,12,10000
35AAe1j4OpWk1PFdhOhJdDi4Vry1,NA,NA,NA,12,10000
AARsRY4a8dTpThgU7X7InlM9GQA3,NA,NA,NA,12,10000
shfPkQ2zeRWNdl9CCWDxPIeb9K93,NA,NA,NA,12,10000
Dtwmkzbg5wWpsHcm8ZPWc8ZMBTa2,NA,NA,NA,12,10000
hJD4Rwy1Gbg8XnsWcSQ6Ar98G4w2,NA,NA,NA,12,10000
HtBu0dzsJmRO7VsznPhA02mO2fQ2,NA,NA,NA,12,10000
DwpIMSFOCKWudY00WikEuBVu16g2,NA,NA,NA,12,10000
UjX37BLoP7gPt7dbDTqh2GZvLVy2,NA,NA,NA,4,10000
84ib9ZWf88hFWi5iGi6p65LBlan2,NA,NA,NA,12,10000
CQUpzmqsxpYLUqNs754OEhe7TGJ3,NA,NA,NA,12,10000
hg6JYLWnpeSqEVGlov5tN7lmNOi1,NA,NA,NA,12,10000
CODJFbvzJcU76KWxb5Litu6sunR2,NA,NA,NA,12,10000
8VAyVruYrofCRxuQfjjKJ5XZu8I3,NA,NA,NA,12,10000
lkgMT4oNPZUjuasBXQuWMHuHwFI2,NA,NA,NA,12,10000
xgVCttKeWLc8BG6hYeGGvFvEiVQ2,NA,NA,NA,12,10000
paZvioGAoIaFwD8CED67wjJrz3k2,NA,NA,NA,12,10000
tKSSRnOzIlQB1IDgqZ8ibqSPOm52,NA,NA,NA,12,10000
TBoO2smntzebCRF5GOyOwhgBE2F2,NA,NA,NA,12,10000
TZqa0DyBCTOzg1w5XBVu9xcgr133,NA,NA,NA,12,10000
0bgy9Ol92Fay0kAYgYcIMXNXov62,NA,NA,NA,12,10000
NH3UQiZa3EPHh0TKtosUnIJ1l3E3,NA,NA,NA,12,10000
nmqPYgjU5WYUezrYDe7ltci87Cf1,NA,NA,NA,12,10000
SiuGEZ98CnNVRZL5qEfvzbd16yN2,NA,NA,NA,12,10000
a8POJefmYSPDwOYjUJbxQKQ1z2b2,NA,NA,NA,12,10000
pbn48mULIshatVCsN9yKPzdFyvA2,NA,NA,NA,12,10000
ZDu39mPsDtMHg87hZEYeqtzftjs2,NA,NA,NA,12,10000
uxsu0Wz8XdYbxSNDvbaS6vShXVm2,NA,NA,NA,12,10000
ElE6UXgpqvPN2TmvUXsBsME5cjz1,NA,NA,NA,12,10000
YfFuGZ4hg2aMPhNM6RMLUVbe4w42,NA,NA,NA,12,10000
D016oweemKSUaBmVQE3RHj8afMI3,NA,NA,NA,12,10000
jz3AS9cqTRhPiT8A7d7q961f38k2,NA,NA,NA,12,10000
L3nw2r5Sh1P2Nq4Xf2cN2FsqgjA2,NA,NA,NA,12,10000
x1ojbBSfMaTwWdBVnItYibSXnP62,NA,NA,NA,12,10000
OJye8WyychNbmZ4MBiU9VVUhJPM2,NA,NA,NA,12,10000
0UwfDPAxcreSU06JOuRFuEpwyUK2,NA,NA,NA,12,10000
DH4474qDrvfRBCBFr7SV9KdqHNE2,NA,NA,NA,12,10000
ssniLoVzcbdHb46pF5O9CIJNuvD3,NA,NA,NA,12,10000
AH64kpXaB7eyrFTywZiLafnZRxI3,NA,NA,NA,12,10000
0k2vkB1fjShu6DEHfOvFcfr088y2,NA,NA,NA,12,10000
WG8qW82PWmNUI5Dj6qFjN3xozkX2,NA,NA,NA,12,10000
jhHtHClzmiS7yK3wabUgj1KIe362,NA,NA,NA,12,10000
8cgQJ3v0UHf4QTirW4mU4TnvAcD2,NA,NA,NA,12,10000
gDPY7q9ofCUI2SlhuG1CvlDDqLf1,NA,NA,NA,12,10000
hQxw57C4f4afHIE0OrIocw2AOTZ2,NA,NA,NA,12,10000
BOjBB9o8bOVn8IDOCSr0hH2ov903,NA,NA,NA,12,10000
VvJZBmZ5MreariVIR11KQoKyNyH2,NA,NA,NA,12,10000
dondr9KNsEWOlQFVYdsBH89pNWm1,NA,NA,NA,12,10000
xtTL0GbL2VUXj6kNgxIDPPr2pLS2,NA,NA,NA,12,10000
AJ7WrqSoiCO6kjqhFlDGKQF5elh2,NA,NA,NA,12,10000
XOUc501lzFPfYTp1gVRAU1k99pl2,NA,NA,NA,12,10000
ishu959NbLNOFssjCKoSZ2xqIyk1,NA,NA,NA,12,10000
WeuDzdweOEae6UuZBjXQMTutmfT2,NA,NA,NA,12,10000
DtKywPvRkYgJUF4rKRbyO0KosQp1,NA,NA,NA,12,10000
VcufOOYthbeKwBSL7XwHgP8YwaM2,NA,NA,NA,12,10000
6oQj3cOcnLbmICHNYmhQCLqQhpM2,NA,NA,NA,12,10000
SeeaQbNGm6ghpDs58rMi21E5kiy1,NA,NA,NA,12,10000
hstHFTmyx6ONQ7bYymhruzAkAZb2,NA,NA,NA,12,10000
0XpIJB5kXsSW6zHzRZLfu34qlo82,NA,NA,NA,12,10000
wlnPL1fy8USi4UCqujpjMNouONS2,NA,NA,NA,12,10000
yOTtbULQx8hSJ7XBik09NcCWf2e2,NA,NA,NA,12,10000
VfmlrkUHN0WA1J0bw4RGPWoMxil2,NA,NA,NA,12,10000
evsJ31m6kTWip9gJxvLI6JhauSm1,NA,NA,NA,12,10000
eR78CZKZYbbo67RoMaJaysslpu52,NA,NA,NA,12,10000
ZwRr7AY2rCRPr7ZGxyaPaHSgczE2,NA,NA,NA,12,10000
AKsjtm4NyQVcsvdYzMkkCemQpY72,NA,NA,NA,12,10000
UMmx31LtFJUARoSzvrIC1HizgmN2,NA,NA,NA,12,10000
tJAKtyHfhBRhjU89n0q4aoeygEV2,NA,NA,NA,12,10000
gA1QOaRHmidp58wasLWhze5xLSw2,NA,NA,NA,12,10000
LqbHlu7rQSZuSRz3CZRHwTMTTJR2,NA,NA,NA,12,10000
zjQ5PvrnEqgIncfUN9dQmPqTjFy2,NA,NA,NA,12,10000
E9AXMHvm4KUr2RNHaOKFhTLDbl42,NA,NA,NA,12,10000
SsusW1MiINXj2QvpZADGz18F65c2,NA,NA,NA,12,10000
1mr2rxYv0RaiSzhlZPUMv6wPQ4A3,NA,NA,NA,12,10000
VvMJKr1yATbPrO6DCfwJ3nldHIr1,NA,NA,NA,12,10000
eQoFJ6Am6rNRDeX6GNTcWfMdQuK2,NA,NA,NA,12,10000
1tTPKjEA4TM4K860uq4YAG7Ii402,NA,NA,NA,12,10000
zWMHJrl2R1OqE3S6vfTj5KWN5Wy1,NA,NA,NA,12,10000
0LCHrD5PhWOJCM8baI8KnMfShCs2,NA,NA,NA,12,10000
08jSACHdeaXtSOzPAyuoT94D9iU2,NA,NA,NA,12,10000
b5VXELhvNKcEBdAPXespuTQ59LE2,NA,NA,NA,12,10000
hlcBTcHU0KQU7wesSN6yuXdnjSF3,NA,NA,NA,12,10000
Hh5zC2P23XaEPzWmwPrruqXnX3T2,NA,NA,NA,12,10000
m7HbuhAchffP3K2V21qJsNxTGa83,NA,NA,NA,12,10000
ZBSkhBmbWZYrVD0uuOS5vv0Uoy63,NA,NA,NA,12,10000
3wPU0X9kIoUHm1MPqKz3URrbb252,NA,NA,NA,12,10000
f5gNVppKRHeop8sFKvxRjYwd5Rd2,NA,NA,NA,12,10000
T3ZDBcl23gRr8yqQM6qN3oys5sE2,NA,NA,NA,12,10000
2WX4sIYFH9czb3dE9616da4ERey1,NA,NA,NA,12,10000
6hzXOriZXTM6KlPfh3ypSAQheZI3,NA,NA,NA,12,10000
xySlEBfwVbWvxMHw5KENEZqzUqu2,NA,NA,NA,12,10000
7gHWAcVEZAM1ehPkNT0gJvPN44c2,NA,NA,NA,12,10000
13eavjR5iaNfelLab4E78bPGJZL2,NA,NA,NA,12,10000
PLK2klxyQSOVQB1nZ9S6eYiyjky1,NA,NA,NA,12,10000
Ci8qDojeO6Q0yNoz9iXhBZ7u3XB2,NA,NA,NA,12,10000
bKdI2rP9XcR7TAniCTyogSqxS5q1,NA,NA,NA,12,10000
TXrRwc9AFjUJxsFara3OPLN6p7g2,NA,NA,NA,12,10000
EwpibOTlHNMZiuX0wpOASVWDP9X2,NA,NA,NA,12,10000
601HGGUpPWOezPysWY7doW4LJHK2,NA,NA,NA,12,10000
kI8nxMkJKzOf18qj2K6QL0S1RDX2,NA,NA,NA,12,10000
3S39GD2w5NgSJXER17IUuTN7Sx72,NA,NA,NA,12,10000
lJoPoY5ecQPzJsO5f7YGriw7YN63,NA,NA,NA,12,10000
GwuERCOjIAfzg1cnFbB79xktnEI3,NA,NA,NA,12,10000
r9rpMb8ZaAMlpeLxvufoopkCFfV2,NA,NA,NA,12,10000
B1aBbSwaLMMI1MVPTdr9DfwYuNq2,NA,NA,NA,12,10000
nUqdeZUKlLcr9tWsOZTQ53hplEW2,NA,NA,NA,12,10000
EooiCFnREjheL4TELGq213KCNEw2,NA,NA,NA,12,10000
sWRaau5l5AV4XukPc4MCaS9Dz0K2,NA,NA,NA,12,10000
rkGaBz0yFnXsAzDTMyEzfxU4lFr2,NA,NA,NA,12,10000
1uwKD9iNoNRFynYDXSwC5NKd7ny2,NA,NA,NA,12,10000
OOlaKCjHUJbV5sHyNcIXD0IsPBV2,NA,NA,NA,12,10000
KfkFgtTgM6Px4CQXwBwnnuT63hk1,NA,NA,NA,12,10000
Tu2vZzevzoaldFROPxf625TewZ62,NA,NA,NA,12,10000
t9q3LjmzeOTH8f8PjrWGcL4cq262,NA,NA,NA,12,10000
Mz9LPDfMiQYqRMjVYUCYJnsXrWI3,NA,NA,NA,12,10000
eCGVowwAd3aHeWcwMLG7W7TigBo1,NA,NA,NA,12,10000
HKpQyleSsUaeLyQ8aEoazUXXfjw2,NA,NA,NA,12,10000
OX0hfmURffheRKKTCl5zHAUWjAJ2,NA,NA,NA,12,10000
0kqJPvS9E9bhQpo1BdimQcj28Zx2,NA,NA,NA,12,10000
mbnk4lt9d1XWiOerDlOyUMkzkXH2,NA,NA,NA,12,10000
r4lFPNcEA6OnP3xnktG1CFvVVHR2,NA,NA,NA,12,10000
60rQ6HWFTpcpJ7KItwQ30oD0xOn1,NA,NA,NA,12,10000
ant8w2EDQAcZmjy2ga2XlpasIeR2,NA,NA,NA,12,10000
kJMLyXBDlDQq4wCxNS9LKw3mCGG3,NA,NA,NA,12,10000
AaJA02vPgWSkRBRtobysOBScocq1,NA,NA,NA,12,10000
qSj3itFQuWRUmhXnCqO27x0Vsf62,NA,NA,NA,12,10000
WXFze2vXAlgzMbfoEb5lyR3xQaE2,NA,NA,NA,12,10000
yYaX2dd5iWVQXPWCkrlU7gsgHDL2,NA,NA,NA,12,10000
S3KFrkKLTfQqYzIDXBJ0BQH4sW63,NA,NA,NA,12,10000
JBCVXzWrFAYI99WM2Bj1TGuHRhC3,NA,NA,NA,12,10000
PQ0B87NJoZgESm81Ltf8FUyq42i1,NA,NA,NA,12,10000
fHJYZZA5kvgsvQyZeMzb09nF4gt1,NA,NA,NA,12,10000
pKuHClqTM7N9uglVXbI9Da4P4QY2,NA,NA,NA,12,10000
EgSpq9W2nNQm82asyOtXYA5OBrh2,NA,NA,NA,12,10000
7BFv9UKEY7TdZmvbsLRpko9LIPI3,NA,NA,NA,12,10000
KoNAG66FxUUYism3JWPj9asqQPu1,NA,NA,NA,12,10000
jY3B4sozqlYiSiQMMK4dPvJc6EB2,NA,NA,NA,12,10000
GgRhO69OxuM8P7qznkyvIjvhEAC2,NA,NA,NA,12,1
WDjyuaYWbgZCBWXU9x2xWREPbpL2,NA,NA,NA,12,1
yoLXP2wxTlWExRD8UTwyh7Up8II3,NA,NA,NA,12,1933
AhtgIfcpuvenpUeBJp2qV1bOaWE3,NA,NA,NA,12,1933
ifSEq4x70ORcFNNX8DJ9LjKNDpE2,NA,NA,NA,12,1933
49bVVnRGbtgyBSmtcbnxGImnzsc2,NA,NA,NA,12,1933
apidER4RsjMOCthxKN053Ar1aNR2,NA,NA,NA,12,1933
TguV9Nq1CoPtVgPCqbyiXsUiMFw2,NA,NA,NA,12,1933
HzjETcUZy4bQfQZ6TuG9TpMuafE3,NA,NA,NA,12,1933
HeoKQUpOraT2bPUZHxCsvEkZDaG2,NA,NA,NA,12,1933
Mhk7aBTUxxXoJs1frfuIJpPRWsx2,NA,NA,NA,12,1933
TuDbXn0kxmNOwaRdbHM3inyxHFJ3,NA,NA,NA,12,1933
ifxj0aquajWT6CVW2p8hkSTVmuM2,NA,NA,NA,12,1933
eGXkPy0EU0hTA4Nzj9ljhcRAnGe2,NA,NA,NA,12,1933
icemHY5Nc4Wslgn4MqeM8yrtl1x2,NA,NA,NA,12,1933
xvBa711qzWWy89i00dYwJvVKpVB3,NA,NA,NA,12,1933
E4KxScEzbEThlLHJsvUDPYmQTyN2,NA,NA,NA,12,1933
dyTaAckvVrQHqPeVxuP47adiqeS2,NA,NA,NA,12,1933
SDgogeCmgzcH0iqbhgfOyuX2vJF3,NA,NA,NA,12,1933
hwFdrLwWkEVMyGeMXoI87zUrABn1,NA,NA,NA,12,1933
Kv0v9YYM3ogWmT4VAfwKhBp0BB42,NA,NA,NA,12,1933
T8L2yPwQcNalHJcb005SEh7wAGv1,NA,NA,NA,12,1933
991ZTlYQ1scu8BE3jhP1sgIU4wU2,NA,NA,NA,12,1933
blsOKe8plogxRIFuf5nBtzRywQq1,NA,NA,NA,12,1933
cHGJOA1Q54UfhYrCa2ialbWBSAH2,NA,NA,NA,12,1933
tUA1MroNubZZt592pVjUHq53EVU2,NA,NA,NA,12,1933
kvxxvqGLbzTyVfRN4c69njbHcX03,NA,NA,NA,12,1933
c6zn755T33MaHUKZEdYsm9G376Z2,NA,NA,NA,12,1933
E9ATIYXH2vNY5hd9Vt5pG011Wqa2,NA,NA,NA,12,1933
4RwkHQ4uTqMj1muQPHsgadBbaeh2,NA,NA,NA,12,1933
Z6EmiAvXr9OjXNzvxMrcI0B6ASJ2,NA,NA,NA,1,1934
8L51vrndwugUz6jTwNeWsq4MhLv2,NA,NA,NA,1,1934
Z35s0REhyVSYBkSNEoZ5rMuvnv52,NA,NA,NA,1,1934
2f5gXf2s4YR2Q9V5JCMWx4KbvzC3,NA,NA,NA,1,1934
qtk619KQgEeNJA1Wp5VHOk4aTLU2,NA,NA,NA,1,1934
wERmwMgcF9ZfPJdeNMJEnpbMrpx1,NA,NA,NA,1,1934
srL3ctAyNJRVOFJmgcBkKm6dc853,NA,NA,NA,1,1934
QMI7TW2Tt4dQlhkth52B8IJHonh1,NA,NA,NA,1,1934
HRTyDIKtgrRm9Y2ZRgKoRSnVssg2,NA,NA,NA,1,1934
EwhqqlnILVciqJcIpdfMAzkWgS52,NA,NA,NA,1,1934
nLAWBHuJj0PVIOg7UP5fvBELpRF3,NA,NA,NA,1,1934
LpPgBATA9hWAXBoeaHOoqDztahj2,NA,NA,NA,1,1934
cdsFwUffk3cMH6CZ7tCFDEbTkam1,NA,NA,NA,1,1934
dUhYD7IwDFYLdha6Y8itB7h1L9h2,NA,NA,NA,1,1934
OoYUKD7q42SpYaUvS6GchuHWLYB2,NA,NA,NA,1,1934
AnoOX16fMGYFOxCsrMGo2i0gGHE3,NA,NA,NA,1,1934
WrdXYfw1HkUxjBW1nDcxLV1QUoH3,NA,NA,NA,1,1934
hlrgCltCmiaWbGV5j1K9FgoLWXm1,NA,NA,NA,1,1934
CkRHqjUy7re87Cch7fhwIn2eKXp1,NA,NA,NA,1,1934
6PIxT1CjccXwc6xRx9UTUpaZ8zj1,NA,NA,NA,1,1934
wFnYxQ6vgeT5fIEd8kWalGHDWnL2,NA,NA,NA,1,1934
o2iCXh3sO3PoWv9FWT2SlBisv4g1,NA,NA,NA,1,1934
KJdIefZ3QWX0Ge8MOXEhwmi47Xm2,NA,NA,NA,1,1934
V4cDJQP7J1Sdxg9J9Kx8QAmufat1,NA,NA,NA,1,1934
BRbAzWAAdrTtZuQLzpaMKsYS3h12,NA,NA,NA,1,1934
AvUGFtto2ySWIu2d8jY8VDQhtIy2,NA,NA,NA,1,1934
cR5eAmmgegMsoH0lzfmE7iJ6J0o1,NA,NA,NA,1,1934
Ilpt67RmuHSLJA7UikMegsgq3Ra2,NA,NA,NA,1,1934
nPVo7V4PhQhmdGb2PyoDlt2YaJh1,NA,NA,NA,1,1934
ZOueB7N92WY8uWj76eBnsAWG8Vq2,NA,NA,NA,1,1934
aR4IRBN83gNiwcyuvtum0dWqsem2,NA,NA,NA,1,1934
pZjpK1igEMW1mxHBocb7Sny0Fdg1,NA,NA,NA,1,1934
DRTFk78EFvTpSkbUzlv5uNBkVgT2,NA,NA,NA,1,1934
vGZIZxv5H0VFI6iKaW40t0pOQQA3,NA,NA,NA,1,1934
BX5WfWPjwfQUscllEFeFUV9V7Tw1,NA,NA,NA,1,1934
AOUnG56V5balIlxzXljfwQkfGeP2,NA,NA,NA,1,1934
ooHgXZ073TYGASXCKulBQWtSgNn1,NA,NA,NA,1,1934
3jPTr8SskfVGZpuKS44YzONHzps2,NA,NA,NA,1,1934
zTB3nPEOG7RXAg5AA0R2yaqOBJA3,NA,NA,NA,1,1934
dDVlYDyNGLOKcBWYFYNsiuhI3yw2,NA,NA,NA,1,1934
VQBhj7yVPqMWj17gFva5iz1HYeo1,NA,NA,NA,1,1934
oH31iklWH5SNrAZz7Od6gYXNYAG2,NA,NA,NA,1,1934
o8c5k7mgFvNSHPP0IcggypLHd1w1,NA,NA,NA,1,1934
KtMU1xPA46VQdT4zWIzsN7XgJWx2,NA,NA,NA,1,1934
Fz5rYXLJ0aOQ3I36sluKB5kEOZj2,NA,NA,NA,1,1934
05VJ3Fk8wLgaZFAqpyi4Qs1htox1,NA,NA,NA,1,1934
DRMogeW10aPeVXzaEUzmw82Db4r1,NA,NA,NA,1,1934
gYiwGRMmcLWCJD75SuuAFaHvCsG2,NA,NA,NA,1,1934
MX6e8LCMhLMTPV58v2m25QEJDjq2,NA,NA,NA,7,2024
UQtliOX5vBSuhy2y1L7jIqQAGDc2,NA,NA,NA,7,2104
SsF79CQ40CO3TLJ0mWpVeTharxP2,NA,NA,NA,12,10000
EDbwLfqcXiVH6gfdZ3fJBit4bds2,NA,NA,NA,12,10000
dG5Vw2vNtOY3e1dyqG1WGwClYng2,NA,NA,NA,12,10000
2Bm26IVaCAQ7FbqtIJD1pKau0FH2,NA,NA,NA,12,10000
DAnshhpK3hNvwd140PzVLPtqFwH3,NA,NA,NA,12,10000
c2YoZT2nfyTEJ6cqpnXa5GEmM6z2,NA,NA,NA,12,10000
0OOAd8QNUNdyI7TJ8h8YP0skT843,NA,NA,NA,12,10000
uZ0QoNvMAVgZe94OkrvLLD0SY3u2,NA,NA,NA,12,10000
97PHato0kLeCtxAdyElPTWceX9S2,NA,NA,NA,12,10000
U6Pc2cu8sTbr2NKDYSNxWlXiV4w2,NA,NA,NA,12,10000
5XAmwIQ0bEWieBxVUK2hZaIx4iJ2,NA,NA,NA,12,10000
0quxxX5u6ef1ej1g17EBCR0FyOK2,NA,NA,NA,12,10000
50ZgkpDb7ic0H5X4JfiIdCMxHbp1,NA,NA,NA,12,10000
zw7wjI80BDaO7ciz76M1DUyo9d72,NA,NA,NA,12,10000
o49S6L8WInNsgYKpWdLnAntOO9x1,NA,NA,NA,12,10000
nquDQHyOUBYLLCzNC6lkfDbx08v1,NA,NA,NA,12,10000
DrM8WK0eXae02kfTTLGWmIzFrtg1,NA,NA,NA,12,10000
T15kldsxQoNMOhmCgkQ3exAr0PB3,NA,NA,NA,12,10000
gEtRTSwwf2PXJim85ZgLEufVTYj1,NA,NA,NA,12,10000
oHOCiUrr1tRV0TnJIgYVUq9rvK22,NA,NA,NA,12,10000
0dmqplLfTpd9E4Oa7dJlf6wwrfG3,NA,NA,NA,12,10000
AGgGEK9J1veFiTIQyc37yR6IV222,NA,NA,NA,12,10000
vh297RL7rNT4YH0o2ZWeGBWyG8m2,NA,NA,NA,12,10000
cxdNuunpKUOiWOCn0foKIsx2i4w1,NA,NA,NA,12,10000
z5bsBHOtLZWPtcrDRZT2gXGtCdq1,NA,NA,NA,12,10000
ym81t8Ek6mYEpCQxz0gLC3Hbnth2,NA,NA,NA,12,10000
dcl1tvuWaYSrwKO4Ggb2BwMeWTB3,NA,NA,NA,12,10000
1oXVdy8tWQcfihNngIP2a1x8qxy2,NA,NA,NA,12,10000
T401s9piwMbiRLZJOZu1g9OB4xn2,NA,NA,NA,12,10000
UUUaId7he6OiUaurNlIPTVagKVJ2,NA,NA,NA,12,10000
B08d1coR6cS0ZLyDqnlrKtSKyw83,NA,NA,NA,12,10000
Gw9Q69mLhoWcDyozVXndlWjqqIB2,NA,NA,NA,12,10000
NqT77B1iUwST5tw0OUMTEiWnv9D2,NA,NA,NA,12,10000
kayU9eBLcUM0jDxb1dTMZZHuXXm2,NA,NA,NA,12,10000
EzdOkdl8rTRBG2maP0gDgNt8mxJ3,NA,NA,NA,12,10000
NUqpC0zpYVhhLfLh59DVius4JmX2,NA,NA,NA,12,10000
A2nsChYJglQBvv5znNrxZC6qc6s2,NA,NA,NA,12,10000
21iaFccH5uNjzo1gE8C7cgf5p5y2,NA,NA,NA,12,10000
UBrTsDntu6SIZV1J6PRuMrPiKtg1,NA,NA,NA,12,10000
T3fymLOYccPoe184OxX3e3C6rKi1,NA,NA,NA,12,10000
ya5aKWYYomN4qlZNp90psiIrWfu1,NA,NA,NA,12,10000
aTOgHJvW5vNrzZPzmUQLjkRPNXX2,NA,NA,NA,12,10000
31svVUbDZsPIoUan5VZnSUvEd3t1,NA,NA,NA,12,10000
Yt4QlGXWGIUquvPXQxqNuTTNQsu2,NA,NA,NA,12,10000
5dH75dMbC0XriTAiyyAzhlvIfIZ2,NA,NA,NA,12,10000
Bj04lXmwByM4mM3jV3saXLk3j5C2,NA,NA,NA,12,10000
5g9xDC9rPffLIhG98Z4HIvHFTpt2,NA,NA,NA,12,10000
nZm7gJ6vebbr3mxeYl7jUnLLVOz1,NA,NA,NA,12,10000
0Fou7L1L3GZ8k7qpEOYmY3HlIBa2,NA,NA,NA,12,10000
7o8m4Th4jgSTOmUYRBWqTWPhlWY2,NA,NA,NA,12,10000
4tavhYDAU5PU4dTpVgSTa4nPUBN2,NA,NA,NA,12,10000
1WztzAxsgRZEeKbeptSnsRvKwyM2,NA,NA,NA,12,10000
tUkhf0iWKyZp2AoNgfrLeGxRJqW2,NA,NA,NA,12,10000
3sDTctgAaBPVUgyfkamkHCE7tUk2,NA,NA,NA,12,10000
l0veBsH8GTdLMtj558LE59fF5x63,NA,NA,NA,12,10000
mw3ZND9tJST8FNfvZ41KvQjh3wB2,NA,NA,NA,12,10000
snZX2Wde0RZrRXvZpOJEaEgcJTq1,NA,NA,NA,12,10000
uhsxvKCN5CMKUqVD48Ldn6oCZFs1,NA,NA,NA,12,10000
mTsuDMNzpBbDf0xSpvnHqowFIoE3,NA,NA,NA,12,10000
rVwiS3foeyMv1DMFurZiacd5Z8f1,NA,NA,NA,12,10000
EKKew82pPRVmjvCjIDHkjQ1RUYv1,NA,NA,NA,12,10000
oUjGoXX630P0saTkUFi6jDQp05v1,NA,NA,NA,12,10000
0vDbmIuBPqNCX2nhgNduIcTtjjf2,NA,NA,NA,12,10000
ge3GvAphNAUdBq44alujl49pDMJ2,NA,NA,NA,12,10000
JsDtjWqRWoRLO9xrA5uVwKSch9X2,NA,NA,NA,12,10000
C3htrDW6QxS9qtQI3pk4YTNZEo83,NA,NA,NA,12,10000
pv4AdRKFJ2TE5Jb3gX9KEbvtrSs2,NA,NA,NA,12,10000
jafAmuUipJYB3WK4NelMVcG4tc73,NA,NA,NA,12,10000
Tuleugcg7za5SRgTijQeH2weHD43,NA,NA,NA,12,10000
litGtxCHNbWLMSNRiye2WT4vGnB2,NA,NA,NA,12,10000
HQFMRFJAxXTaZ3LYANVEYcVK25z2,NA,NA,NA,12,10000
dXacPYiSZZQDTMgh57MJSZJ2e1R2,NA,NA,NA,12,10000
ISp6RzwYxPYmwLS8GJKFsmgPNUI2,NA,NA,NA,12,10000
epEp8OBObzaYljen5uIdD91pjGu1,NA,NA,NA,12,10000
H5SZEgnlJubTIMiPvFZOpldIBoh2,NA,NA,NA,12,10000
0K5dD1FxvDaCjTO39fojp78DFoY2,NA,NA,NA,12,10000
P1BJLJaQAZf19k09AyKXX3YxhIw1,NA,NA,NA,12,10000
g1QqOJSpTHV6hQfMIt3F5zrsnr63,NA,NA,NA,12,10000
